number,Inventors,cities,countries,date,year
"10,119,061", Dino; David ,Cranbury, NJ,09-Nov,2016
"10,119,061", Ijdo; Wouter ,Yardley, PA,09-Nov,2016
"10,119,061", Thompson; Jeffrey ,Hightstown, NJ,09-Nov,2016
"10,119,061", Elsayed; Kamal Said Kamal ,Plainsboro," NJ ,CA",09-Nov,2016
"9,534,162", Dino; David ,Cranbury, NJ,11-Jul,2014
"9,534,162", Ijdo; Wouter ,Yardley, PA,11-Jul,2014
"9,534,162", Thompson; Jeffrey ,Hightstown, NJ,11-Jul,2014
"9,534,162", Elsayed; Kamal Said Kamal ,Plainsboro," NJ ,CA",11-Jul,2014
"8,728,990", Dino; David ,Cranbury, NJ,04-Dec,2009
"8,728,990", Mulder; Alart ,Deventer," NL ,CA",04-Dec,2009
"8,389,447", Dino; David ,Cranbury, NJ,04-Jun,2010
"8,389,447", Thompson; Jeffrey ,Hightstown," NJ ,CA",04-Jun,2010
"9,371,480", Dino; David ,Cranbury, NJ,14-Aug,2013
"9,371,480", Thompson; Jeffrey ,Hightstown," NJ ,CA",14-Aug,2013
"5,846,422", Ditter; Jerome ,Santa Ana, CA,       June 11,1996
"5,846,422", Morris; Richard A.,Encinitas, CA,       June 11,1996
"5,846,422", Zepf; Robert ,San Diego," CA ,CA",       June 11,1996
"3,980,756", Dixson; Donn Lewis ,Granby, CT,       January 28,1974
"3,980,756", Bozzuto; Carl Richard ,Enfield," CT ,CA",       January 28,1974
"8,178,567", Dixson; John A.,Newell, SD,       February 2,2007
"8,178,567", Dugan; Benjamin J.,Glen Mills, PA,       February 2,2007
"8,178,567", Elshenawy; Zeinab M.,Holland, PA,       February 2,2007
"8,178,567", Barron; Edward J.,Trenton, NJ,       February 2,2007
"8,178,567", Donovan; Stephen F.,Revere, PA,       February 2,2007
"8,178,567", Patel; Manorama M.,Princeton, NJ,       February 2,2007
"8,178,567", Andree; Roland ,Langenfeld, DE,       February 2,2007
"8,178,567", Schwarz; Hans-Georg ,Langenfeld, DE,       February 2,2007
"8,178,567", Franken; Eva-Maria ,Leichlingen, DE,       February 2,2007
"8,178,567", Malsam; Olga ,Rosrath, DE,       February 2,2007
"8,178,567", Arnold; Christian ,Langenfeld," DE ,CA",       February 2,2007
"4,430,457", Dobreski; David V.,East Windsor,CA,       May 10,1982
"5,035,936", Dockrill; Mark B.,Clearwater, CA,       July 10,1990
"5,035,936", Buckham; John ,Byron, CA,       July 10,1990
"5,035,936", Shen; Anthony P.,Sarnia," CA ,CA",       July 10,1990
"4,997,681", Dockrill; Mark B.,Clearwater, CA,       February 8,1989
"4,997,681", Buckham; John ,Byron, CA,       February 8,1989
"4,997,681", Shen; Anthony P.,Sarnia," CA ,CA",       February 8,1989
"5,523,279"," Doehner, Jr.; Robert F.",East Windsor,CA,       May 24,1995
"5,516,751"," Doehner, Jr.; Robert F.",East Windsor,CA,       May 24,1995
"5,453,415"," Doehner, Jr.; Robert F.",East Windsor,CA,       March 10,1994
"5,300,479"," Doehner, Jr.; Robert F.",East Windsor,CA,       April 27,1992
"5,283,335"," Doehner, Jr.; Robert F.",East Windsor,CA,       March 10,1992
"5,144,041"," Doehner, Jr.; Robert F.",East Windsor,CA,       March 20,1992
"5,103,009"," Doehner, Jr.; Robert F.",East Windsor,CA,       June 14,1991
"5,034,532"," Doehner, Jr.; Robert F.",East Windsor,CA,       July 16,1990
"4,925,944"," Doehner, Jr.; Robert F.",East Windsor,CA,       March 21,1989
"4,861,887"," Doehner, Jr.; Robert F.",East Windsor,CA,       January 27,1988
"4,843,162"," Doehner, Jr.; Robert F.",East Windsor,CA,       February 21,1987
"4,723,011"," Doehner, Jr.; Robert F.",East Windsor,CA,       October 28,1985
"5,334,576", Finn; John M.,Mercerville," NJ ,CA",       March 23,1992
"6,294,676", Brigance; Robert Paul ,Levittown," PA ,CA",       December 15,1999
"6,008,402", Brigance; Robert Paul ,Levittown," PA ,CA",       October 7,1998
"7,671,052", Dolle; Roland E.,King of Prussia, PA,       October 3,2005
"7,297,796", Dolle; Roland E.,King of Prussia, PA,       October 13,2005
"9,394,263", Donnell; Andrew F.,Cedar Grove, NJ,06-Aug,2013
"9,394,263", Kester; Robert Francis ,West Orange, NJ,06-Aug,2013
"9,394,263", Kong; Norman ,Beijing, CN,06-Aug,2013
"9,394,263", Le; Kang ,Green Brook, NJ,06-Aug,2013
"9,394,263", Lou; Yan ,Fremont, CA,06-Aug,2013
"9,394,263", Michoud; Christophe ,New York, NY,06-Aug,2013
"9,394,263", Moliterni; John Anthony ,Bloomfield, NJ,06-Aug,2013
"9,394,263", Remiszewski; Stacy ,Washington Township, NJ,06-Aug,2013
"9,394,263", Rupert; Kenneth Carey ,Bedminster, NJ,06-Aug,2013
"9,394,263", Yun; Weiya ,Warren," NJ ,CA",06-Aug,2013
"9,422,331", Donnell; Andrew Forrest ,West Orange, NJ,16-Sep,2013
"9,422,331", Lou; Yan ,Pleasanton, CA,16-Sep,2013
"9,422,331", Anthony; John ,Bloomfield, NJ,16-Sep,2013
"9,422,331", Remiszewski; Stacy ,Washington," NJ ,CA",16-Sep,2013
"4,722,740", Donnelly; Richard G.,Mission Viejo," CA ,CA",       September 30,1982
"8,546,338", Donners; Jackie J.,Bridgewater," NJ ,CA",08-Dec,2010
"4,240,840", Downing; Stephen B.,High Wycombe, GB2,       April 26,1978
"4,240,840", Osmond; Desmond W. J.,Windsor, GB2,       April 26,1978
"4,240,840", Skinner; Maurice W.,Maidenhead, GB2,       April 26,1978
"4,240,840", West; Edmund J.,High Wycombe, GB2,       April 26,1978
"4,240,840", Dawson; David G.,High Wycombe," GB2 ,CA",       April 26,1978
"4,070,199", Downing; Stephen Barry ,High Wycombe, EN,       October 27,1976
"4,070,199", Osmond; Desmond Wilfred John ,Windsor, EN,       October 27,1976
"4,070,199", Skinner; Maurice Wainwright ,Maidenhead, EN,       October 27,1976
"4,070,199", West; Edmund James ,High Wycombe, EN,       October 27,1976
"4,070,199", Dawson; David George ,High Wycombe," EN ,CA",       October 27,1976
"5,136,677", Drexhage; Martin G.,Fiskdale, MA,       June 6,1991
"5,136,677", Cook; Lee M.,Spencer, MA,       June 6,1991
"5,136,677", Margraf; Tracey L.,South WindsorCT, CT,       June 6,1991
"5,136,677", Moynihan; Cornelius T.,Watervliet," NY ,CA",       June 6,1991
"5,028,105", Drexhage; Martin G.,Fiskdale, MA,       December 21,1989
"5,028,105", Cook; Lee M.,Spencer, MA,       December 21,1989
"5,028,105", Margraf; Tracey L.,South WindsorCT, CT,       December 21,1989
"5,028,105", Moynihan; Cornelius T.,Watervliet," NY ,CA",       December 21,1989
"7,807,692", Dropinski; James F.,Colts Neck, NJ,       June 30,2006
"7,807,692", Meinke; Peter T.,Scotch Plains, NJ,       June 30,2006
"7,807,692", Shi; Guo Q.,Monmouth Junction, NJ,       June 30,2006
"7,807,692", Zhang; Yong ,West Windsor,CA,       June 30,2006
"7,629,372", Dropinski; James F.,Colts Neck, NJ,       September 12,2005
"7,629,372", Shi; Guo Q.,Monmouth Junction, NJ,       September 12,2005
"7,629,372", Zhang; Yong ,West Windsor,CA,       September 12,2005
"5,620,891", Drummond; Humphrey ,South Windsor, AU,       August 8,1994
"5,620,891", Kopp; Clinton ,Castle Hill, AU,       August 8,1994
"5,620,891", Khoo; Paul ,Northmead, AU,       August 8,1994
"5,620,891", Johnson; Warren ,Bligh Park, AU,       August 8,1994
"5,620,891", Vaid; Aloke ,South Windsor," AU ,CA",       August 8,1994
"5,618,532", Drummond; Humphrey ,South WindsorN/A, AU,       August 8,1994
"5,618,532", Kopp; Clinton ,Castle Hill, AU,       August 8,1994
"5,618,532", Khoo; Paul ,Northmead, AU,       August 8,1994
"5,618,532", Johnson; Warren ,Bligh Park, AU,       August 8,1994
"5,618,532", Vaid; Aloke ,South WindsorN/A," AU ,CA",       August 8,1994
"7,094,472", Du Plessis; Tjaart Andries ,Pretoria, ZA,       October 17,2003
"7,094,472", Cheng; Song ,Pretoria," ZA ,CA",       October 17,2003
"4,382,859", Dube; Gerald W.,Windsor, CT,       January 11,1982
"4,382,859", Strycharz; Paul B.,Rockville, CT,       January 11,1982
"4,382,859", Steiger; Ross G.,West Willington, CT,       January 11,1982
"4,382,859", Johnston; Douglas N.,West Willington," CT ,CA",       January 11,1982
"7,807,006", Dubois; Eric ,Ciplet, BE,       March 26,2004
"7,807,006", Ferhatovic; Dino ,Windsor," CA ,CA",       March 26,2004
"4,504,654", Duffy; John P.,Sarnia," CA ,CA",       September 16,1982
"5,031,538", Dufrane; Ronald M.,Simsbury, CT,       February 7,1990
"5,031,538", Gladden; Ernest L.,Granby, CT,       February 7,1990
"5,031,538", Pallanck; Robert G.,Windsor," CT ,CA",       February 7,1990
"4,579,572", Duga; Robert J.,Enfield, CT,       April 12,1985
"4,579,572", Douglas; Robert J. (N.,N. Granby, CT,       April 12,1985
"4,579,572", Doughty; Robert L.,West Hartford, CT,       April 12,1985
"4,579,572", Suomala; John E.,Weatogue, CT,       April 12,1985
"4,579,572", Kulig; Constantine W.,Windsor, CT,       April 12,1985
"4,579,572", Bratton; Kenneth L.,Windsor," CT ,CA",       April 12,1985
"4,551,163", Duga; Robert J.,Enfield, CT,       June 4,1984
"4,551,163", Kulig; Constantine W.,Windsor, CT,       June 4,1984
"4,551,163", Doughty; Robert L.,West Hartford, CT,       June 4,1984
"4,551,163", Douglas; Robert J.,North Granby, CT,       June 4,1984
"4,551,163", Andersen; Robert P.,Monroe," CT ,CA",       June 4,1984
"4,028,224", Dugan; John J.,Sarnia, CA,       October 22,1976
"4,028,224", Eng; Jackson ,Sarnia," CA ,CA",       October 22,1976
"3,959,204", Dunn; Edwin Reed ,Port Huron," MI ,CA",       March 21,1974
"4,522,852", Dunn; John R.,Sarnia," CA ,CA",       April 10,1984
"4,457,799", Dunn; John R.,Sarnia," CA ,CA",       February 17,1983
"4,020,039", Dunn; John Robert ,Sarnia, CA,       February 28,1975
"4,020,039", Coulthard; Douglas Currie ,Sarnia," CA ,CA",       February 28,1975
"6,885,785", Dunphy; James R.,South Glastonbury, CT,       July 19,2004
"6,885,785", Ryan; James J.,Windsor LCT," CT ,CA",       July 19,2004
"6,700,019", Dury; Michel ,Lyons, FR,       December 5,2002
"6,700,019", Priou; Christian ,Luzinay," FR ,CA",       December 5,2002
"6,580,007", Dury; Michel ,Lyons, FR,       April 23,2001
"6,580,007", Priou; Christian ,West WindsorFR,West WindsorFR,       April 23,2001
"6,580,007", Richard; Jacques ,Luzinay," FR ,CA",       April 23,2001
"7,452,902", Dwyer; Michael P.,Scotch Plains, NJ,       September 29,2005
"7,452,902", Guzi; Timothy J.,Chatham, NJ,       September 29,2005
"7,452,902", Paruch; Kamil ,Garwood, NJ,       September 29,2005
"7,452,902", Doll; Ronald J.,Convent Station, NJ,       September 29,2005
"10,166,249", Dyckman; Alaric J.,Lawrenceville, NJ,12-Jul,2017
"10,166,249", Dhar; T. G.,Newtown, PA,12-Jul,2017
"10,166,249", Xiao; Hai-Yun ,Belle Mead, NJ,12-Jul,2017
"10,166,249", Gilmore; John L.,Yardley, PA,12-Jul,2017
"10,166,249", Yang; Michael G.,Narbeth, PA,12-Jul,2017
"10,166,249", Xiao; Zili ,Pennington," NJ ,CA",12-Jul,2017
"9,770,459", Dyckman; Alaric J.,Lawrenceville, NJ,28-Oct,2016
"9,770,459", Dhar; T.G.,Newtown, PA,28-Oct,2016
"9,770,459", Xiao; Hai-Yun ,Belle Mead, NJ,28-Oct,2016
"9,770,459", Gilmore; John L.,Yardley, PA,28-Oct,2016
"9,770,459", Yang; Michael G.,Narbeth, PA,28-Oct,2016
"9,770,459", Xiao; Zili ,Pennington," NJ ,CA",28-Oct,2016
"10,071,079", Dyckman; Alaric J.,Lawrenceville, NJ,27-Jun,2017
"10,071,079", Dodd; Dharmpal S.,Princeton, NJ,27-Jun,2017
"10,071,079", Macor; John E.,Washington Crossing, PA,27-Jun,2017
"10,071,079", Mussari; Christopher P.,Princeton, NJ,27-Jun,2017
"10,071,079", Pasunoori; Laxman ,Warangal, IN,27-Jun,2017
"10,071,079", Kumar; Sreekantha Ratna ,Bangalore, IN,27-Jun,2017
"10,071,079", Sherwood; Trevor C.,Bangalore," IN ,CA",27-Jun,2017
"9,394,322", Eastgate; Martin D.,Titusville, NJ,17-Oct,2014
"9,394,322", Bultman; Michael S.,Allendale, NJ,17-Oct,2014
"9,394,322", Chen; Ke ,East Brunswick, NJ,17-Oct,2014
"9,394,322", La Cruz; Thomas E.,North Brunswick, NJ,17-Oct,2014
"9,394,322", Mudryk; Boguslaw M.,Princeton, NJ,17-Oct,2014
"9,394,322", Simpson; James H ,Hillsborough, NJ,17-Oct,2014
"9,394,322", Soumeillant; Maxime C.,Hamilton Square, NJ,17-Oct,2014
"9,394,322", Tripp; Jonathan Clive ,Foster City, CA,17-Oct,2014
"9,394,322", Xiao; Yi ,Fanwood," NJ ,CA",17-Oct,2014
"9,403,821", Eastgate; Martin D.,Titusville, NJ,17-Oct,2014
"9,403,821", Bultman; Michael S.,Allendale, NJ,17-Oct,2014
"9,403,821", Chen; Ke ,East Brunswick, NJ,17-Oct,2014
"9,403,821", La Cruz; Thomas E.,North Brunswick, NJ,17-Oct,2014
"9,403,821", Mudryk; Boguslaw M.,Princeton, NJ,17-Oct,2014
"9,403,821", Simpson; James H.,Hillsborough, NJ,17-Oct,2014
"9,403,821", Soumeillant; Maxime C.,Hamilton Square, NJ,17-Oct,2014
"9,403,821", Tripp; Jonathan Clive ,Foster City, CA,17-Oct,2014
"9,403,821", Xiao; Yi ,Fanwood," NJ ,CA",17-Oct,2014
"9,376,458", Eastgate; Martin D.,Titusville, NJ,17-Oct,2014
"9,376,458", Bultman; Michael S.,Allendale, NJ,17-Oct,2014
"9,376,458", Chen; Ke ,East Brunswick, NJ,17-Oct,2014
"9,376,458", La Cruz; Thomas E.,North Brunswick, NJ,17-Oct,2014
"9,376,458", Mudryk; Boguslaw M.,Princeton, NJ,17-Oct,2014
"9,376,458", Simpson; James H.,Hillsborough, NJ,17-Oct,2014
"9,376,458", Soumeillant; Maxime C.,Hamilton Square, NJ,17-Oct,2014
"9,376,458", Tripp; Jonathan Clive ,Foster City, CA,17-Oct,2014
"9,376,458", Xiao; Yi ,Fanwood," NJ ,CA",17-Oct,2014
"9,255,113", Eastgate; Martin D.,Titusville, NJ,17-Oct,2014
"9,255,113", Bultman; Michael S.,Allendale, NJ,17-Oct,2014
"9,255,113", Chen; Ke ,East Brunswick, NJ,17-Oct,2014
"9,255,113", La Cruz; Thomas E.,North Brunswick, NJ,17-Oct,2014
"9,255,113", Mudryk; Boguslaw M.,Princeton, NJ,17-Oct,2014
"9,255,113", Simpson; James H.,Hillsborough, NJ,17-Oct,2014
"9,255,113", Soumeillant; Maxime C.,Hamilton Square, NJ,17-Oct,2014
"9,255,113", Tripp; Jonathan Clive ,Foster City, CA,17-Oct,2014
"9,255,113", Xiao; Yi ,Fanwood," NJ ,CA",17-Oct,2014
"9,249,168", Eastgate; Martin D.,Titusville, NJ,17-Oct,2014
"9,249,168", Bultman; Michael S.,Allendale, NJ,17-Oct,2014
"9,249,168", Chen; Ke ,East Brunswick, NJ,17-Oct,2014
"9,249,168", La Cruz; Thomas E.,North Brunswick, NJ,17-Oct,2014
"9,249,168", Mudryk; Boguslaw M.,Princeton, NJ,17-Oct,2014
"9,249,168", Simpson; James H.,Hillsborough, NJ,17-Oct,2014
"9,249,168", Soumeillant; Maxime C.,Hamilton Square, NJ,17-Oct,2014
"9,249,168", Tripp; Jonathan Clive ,Foster City, CA,17-Oct,2014
"9,249,168", Xiao; Yi ,Fanwood," NJ ,CA",17-Oct,2014
"9,243,010", Eastgate; Martin D.,Titusville, NJ,17-Oct,2014
"9,243,010", Bultman; Michael S.,Allendale, NJ,17-Oct,2014
"9,243,010", Chen; Ke ,East Brunswick, NJ,17-Oct,2014
"9,243,010", La Cruz; Thomas E.,North Brunswick, NJ,17-Oct,2014
"9,243,010", Mudryk; Boguslaw M.,Princeton, NJ,17-Oct,2014
"9,243,010", Simpson; James H.,Hillsborough, NJ,17-Oct,2014
"9,243,010", Soumeillant; Maxime C.,Hamilton Square, NJ,17-Oct,2014
"9,243,010", Tripp; Jonathan Clive ,Foster City, CA,17-Oct,2014
"9,243,010", Xiao; Yi ,Fanwood," NJ ,CA",17-Oct,2014
"8,889,869", Eastgate; Martin D.,Trenton, NJ,06-Feb,2013
"8,889,869", Bultman; Michael S.,Union City, NJ,06-Feb,2013
"8,889,869", Chen; Ke ,East Brunswick, NJ,06-Feb,2013
"8,889,869", La Cruz; Thomas E.,North Brunswick, NJ,06-Feb,2013
"8,889,869", Mudryk; Boguslaw M.,Princeton, NJ,06-Feb,2013
"8,889,869", Simpson; James H.,Hillsborough, NJ,06-Feb,2013
"8,889,869", Soumeillant; Maxime C.,Hamilton Square, NJ,06-Feb,2013
"8,889,869", Tripp; Jonathan Clive ,Westfield, NJ,06-Feb,2013
"8,889,869", Xiao; Yi ,Fanwood," NJ ,CA",06-Feb,2013
"10,030,532", Eastman; Scott Alan ,Glastonbury, CT,22-Apr,2015
"10,030,532", Guo; Changsheng ,South WindsorCT," CT ,CA",22-Apr,2015
"6,617,036", Eaton; Harry E.,Woodstock, CT,       December 19,2001
"6,617,036", Holowczak; John E.,South WindsorCT," CT ,CA",       December 19,2001
"3,951,175", Eberhart; Wolfgang R.,Windsor," N/A, CA ,CA",05-Apr,1974
"5,897,867", McClintock; David K.,Ramsey, NJ,       May 22,1995
"5,897,867", Scott; Jane V.,Chappaqua," NY ,CA",       May 22,1995
"5,895,655", McClintock; David K.,Ramsey, NJ,       May 22,1995
"5,895,655", Scott; Jane V.,Chappaqua," NY ,CA",       May 22,1995
"5,885,587", McClintock; David K.,Ramsey, NJ,       May 22,1995
"5,885,587", Scott; Jane V.,Chappaqua," NY ,CA",       May 22,1995
"5,885,586", McClintock; David K.,Ramsey, NJ,       May 22,1995
"5,885,586", Scott; Jane V.,Chappaqua," NY ,CA",       May 22,1995
"8,986,581", Eddy; Leonard Bruce ,Beaumont, CA,25-Jul,2013
"8,986,581", Wolstenholme; Jack ,Sarnia, CA,25-Jul,2013
"8,986,581", Tiege; Paul Byron ,Red Deer County, CA,25-Jul,2013
"8,986,581", Meza Trevino; Nancy Yadira ,Torreon Coahuila, MX,25-Jul,2013
"8,986,581", Quezada Rivera; Jesus Josafath ,Torreon Coahuila," MX ,CA",25-Jul,2013
"4,467,091", Edington; Edwin T.,Cookham, GB2,       January 28,1983
"4,467,091", White; Alan C.,Windsor," GB2 ,CA",       January 28,1983
"4,272,628", Edington; Edwin T.,Cookham, GB2,       June 22,1979
"4,272,628", White; Alan C.,Windsor," GB2 ,CA",       June 22,1979
"4,271,304", Edington; Edwin T.,Cookham, GB2,       May 9,1979
"4,271,304", White; Alan C.,Windsor," GB2 ,CA",       May 9,1979
"4,243,808", Edington; Edwin T.,Cookham, GB2,       June 22,1979
"4,243,808", White; Alan C.,Windsor," GB2 ,CA",       June 22,1979
"4,180,670", Edington; Edwin T.,Maidenhead, GB2,       January 30,1978
"4,180,670", White; Alan C.,Windsor," GB2 ,CA",       January 30,1978
"8,957,062", Edmondson; Scott ,Clark, NJ,05-Apr,2012
"8,957,062", Guo; Zhiqiang ,Morganville, NJ,05-Apr,2012
"8,957,062", Wood; Harold B.,Westfield, NJ,05-Apr,2012
"8,957,062", Stamford; Andrew W.,Rahway, NJ,05-Apr,2012
"8,957,062", Miller; Michael W.,Scotch Plains, NJ,05-Apr,2012
"8,957,062", DeMong; Duane E.,Somerset, NJ,05-Apr,2012
"8,957,062", Morriello; Gregori J.,Randolph, NJ,05-Apr,2012
"8,957,062", Anand; Rajan ,Fanwood, NJ,05-Apr,2012
"8,957,062", Colandrea; Vincent J.,North Brunswick, NJ,05-Apr,2012
"8,957,062", Macala; Megan ,Westfield, NJ,05-Apr,2012
"8,957,062", Maletic; Milana ,Summit, NJ,05-Apr,2012
"8,957,062", Zhu; Cheng ,Edison, NJ,05-Apr,2012
"8,957,062", Zhu; Yuping ,Basking Ridge, NJ,05-Apr,2012
"8,957,062", Sun; Wanying ,Edison, NJ,05-Apr,2012
"8,957,062", Zhao; Kake ,Westfield, NJ,05-Apr,2012
"8,957,062", Chang; Lehua ,Ramsey, NJ,05-Apr,2012
"8,957,062", Kar; Nam Fung ,Brooklyn, NY,05-Apr,2012
"8,957,062", Hu; Zhiyong ,Livingston, NJ,05-Apr,2012
"8,957,062", Wang; Liping ,Cranbury, NJ,05-Apr,2012
"8,957,062", Wang; Bowei ,Westfield, NJ,05-Apr,2012
"8,957,062", Liu; Ping ,Westfield, NJ,05-Apr,2012
"8,957,062", Szewczyk; Jason W.,Collegeville, PA,05-Apr,2012
"8,957,062", Geiss; William B.,Athens," NY ,CA",05-Apr,2012
"7,718,667", Edmondson; Scott D.,Clark, NJ,       November 22,2005
"7,718,667", Mastracchio; Anthony ,Pasadena, CA,       November 22,2005
"7,718,667", Cox; Jason M.,East Windsor,CA,       November 22,2005
"4,786,690", Edwards; Douglas C.,Sarnia," CA ,CA",       June 16,1987
"4,357,432", Edwards; Douglas C.,Sarnia," CA ,CA",       May 11,1981
"4,138,389", Edwards; Douglas C.,Sarnia," CA ,CA",       July 25,1974
"4,659,754", Edwards; Douglas C.,Sarnia, CA,       November 18,1985
"4,659,754", Crossman; James A.,Sarnia," CA ,CA",       November 18,1985
"4,588,780", Edwards; Douglas C.,Sarnia, CA,       May 17,1985
"4,588,780", Crossman; James A.,Sarnia," CA ,CA",       May 17,1985
"4,614,772", Edwards; Douglas C.,Sarnia, CA,       September 26,1985
"4,614,772", Padliya; Dilipkumar ,Sarnia," CA ,CA",       September 26,1985
"4,179,421", Edwards; Douglas C.,Sarnia, CA,       March 6,1978
"4,179,421", Sato; Kyosaku ,Sarnia," CA ,CA",       March 6,1978
"4,152,308", Edwards; Douglas C.,Sarnia, CA,       March 7,1978
"4,152,308", Sato; Kyosaku ,Sarnia," CA ,CA",       March 7,1978
"4,150,015", Edwards; Douglas C.,Sarnia, CA,       March 7,1978
"4,150,015", Sato; Kyosaku ,Sarnia," CA ,CA",       March 7,1978
"4,150,014", Edwards; Douglas C.,Sarnia, CA,       March 7,1978
"4,150,014", Sato; Kyosaku ,Sarnia," CA ,CA",       March 7,1978
"4,026,933", Edwards; Douglas Cameron ,Sarnia, CA,       February 9,1976
"4,026,933", Fischer; Erhardt ,Sarnia," CA ,CA",       February 9,1976
"4,089,775", Edwards; Douglas Cameron ,Sarnia, CA,       April 20,1977
"4,089,775", Walker; John ,Sarnia," CA ,CA",       April 20,1977
"7,719,751", Egerton; Peter ,Windsor, CA,       September 17,2008
"7,719,751", Gaskell; Drew ,Santa Rosa," CA ,CA",       September 17,2008
"9,714,231", Ellsworth; Bruce A.,Princeton, NJ,15-Nov,2013
"9,714,231", Jurica; Elizabeth A.,Robbinsville, NJ,15-Nov,2013
"9,714,231", Shi; Jun ,Pennington, NJ,15-Nov,2013
"9,714,231", Ewing; William R.,Yardley, PA,15-Nov,2013
"9,714,231", Ye; Xiang-Yang ,Princeton, NJ,15-Nov,2013
"9,714,231", Wu; Ximao ,Princeton Junction, NJ,15-Nov,2013
